3228348,100.0 ,1696604414339
3228348,8000 ,1696604415083
3228348,7859 ,1696604415840
3228348,7522 ,1696604416564
3228348,7718 ,1696604417298
3228348,205.9 ,1696604417992
3228348,205.9 ,1696604418702
3228348,200.0 ,1696604419408
3228348,206.2 ,1696604420111
3228348,188.2 ,1696604420810
3228348,206.2 ,1696604421512
3228348,212.5 ,1696604422211
3228348,200.0 ,1696604422910
3228348,194.1 ,1696604423614
3228348,211.8 ,1696604424317
3228348,205.9 ,1696604425024
3228348,200.0 ,1696604425727
3228348,200.0 ,1696604426430
3228348,211.8 ,1696604427134
3228348,200.0 ,1696604427848
3228348,200.0 ,1696604428552
3228348,205.9 ,1696604429252
3228348,225.0 ,1696604429961
3228348,194.4 ,1696604430669
3228348,188.9 ,1696604431379
3228348,218.8 ,1696604432089
3228348,205.9 ,1696604432797
3228348,200.0 ,1696604433509
3228348,100.0 ,1696604434220
3228348,1317 ,1696604434937
3228348,755.6 ,1696604435650
3228348,1141 ,1696604436362
3228348,983.3 ,1696604437078
3228348,894.1 ,1696604437791
3228348,755.6 ,1696604438506
3228348,1089 ,1696604439227
3228348,1078 ,1696604439953
3228348,1218 ,1696604440671
3228348,1288 ,1696604441382
3228348,1044 ,1696604442089
3228348,1082 ,1696604442800
3228348,1318 ,1696604443513
3228348,2871 ,1696604444224
3228348,205.9 ,1696604444936
3228348,194.4 ,1696604445648
3228348,211.8 ,1696604446361
3228348,205.9 ,1696604447073
3228348,194.4 ,1696604447786
3228348,205.9 ,1696604448502
3228348,188.9 ,1696604449217
3228348,211.8 ,1696604449932
3228348,205.9 ,1696604450645
3228348,205.9 ,1696604451358
3228348,200.0 ,1696604452068
3228348,205.9 ,1696604452778
3228348,205.9 ,1696604453485
3228348,372.2 ,1696604454197
3228348,652.9 ,1696604454910
3228348,747.1 ,1696604455625
3228348,676.5 ,1696604456336
3228348,629.4 ,1696604457045
3228348,727.8 ,1696604457757
3228348,711.1 ,1696604458469
3228348,735.3 ,1696604459177
3228348,650.0 ,1696604459887
3228348,723.5 ,1696604460601
3228348,617.6 ,1696604461315
3228348,1853 ,1696604462020
3228348,94.4 ,1696604462726
3228348,100.0 ,1696604463439
3228348,100.0 ,1696604464149
3228348,100.0 ,1696604464857
3228348,111.8 ,1696604465569
3228348,105.9 ,1696604466281
3228348,105.9 ,1696604466993
3228348,100.0 ,1696604467705
3228348,100.0 ,1696604468416
3228348,94.4 ,1696604469126
3228348,100.0 ,1696604469841
3228348,100.0 ,1696604470550
3228348,100.0 ,1696604471260
3228348,100.0 ,1696604471971
3228348,94.1 ,1696604472682
3228348,100.0 ,1696604473395
3228348,105.9 ,1696604474105
3228348,105.9 ,1696604474816
3228348,94.4 ,1696604475529
3228348,105.9 ,1696604476241
3228348,105.9 ,1696604476953
3228348,100.0 ,1696604477661
3228348,100.0 ,1696604478375
3228348,100.0 ,1696604479084
3228348,100.0 ,1696604479793
3228348,100.0 ,1696604480501
3228348,105.9 ,1696604481212
3228348,94.4 ,1696604481918
3228348,105.9 ,1696604482630
3228348,100.0 ,1696604483345
3228348,105.9 ,1696604484055
3228348,105.9 ,1696604484765
3228348,100.0 ,1696604485477
3228348,105.9 ,1696604486188
3228348,100.0 ,1696604486896
3228348,105.9 ,1696604487610
3228348,100.0 ,1696604488319
3228348,100.0 ,1696604489032
3228348,100.0 ,1696604489746
3228348,100.0 ,1696604490462
3228348,105.9 ,1696604491172
3228348,94.1 ,1696604491885
3228348,105.9 ,1696604492592
3228348,100.0 ,1696604493304
3228348,105.6 ,1696604494017
3228348,94.4 ,1696604494729
3228348,105.9 ,1696604495442
3228348,100.0 ,1696604496156
3228348,100.0 ,1696604496869
3228348,94.4 ,1696604497576
3228348,100.0 ,1696604498289
3228348,100.0 ,1696604498996
3228348,105.9 ,1696604499705
3228348,94.4 ,1696604500417
3228348,94.4 ,1696604501128
3228348,105.9 ,1696604501840
3228348,94.4 ,1696604502548
3228348,94.4 ,1696604503260
3228348,105.9 ,1696604503972
3228348,100.0 ,1696604504681
3228348,100.0 ,1696604505390
3228348,94.1 ,1696604506104
3228348,105.9 ,1696604506813
3228348,100.0 ,1696604507522
3228348,105.9 ,1696604508231
3228348,105.9 ,1696604508941
3228348,23.5 ,1696604509654
3228348,11.8 ,1696604510364
3228348,11.8 ,1696604511076
3228348,29.4 ,1696604511785
3228348,52.9 ,1696604512493
3228348,105.9 ,1696604513204
3228348,100.0 ,1696604513918
3228348,100.0 ,1696604514633
3228348,105.9 ,1696604515342
3228348,105.9 ,1696604516051
3228348,100.0 ,1696604516761
3228348,105.9 ,1696604517472
3228348,105.9 ,1696604518183
3228348,105.9 ,1696604518896
3228348,94.4 ,1696604519608
3228348,100.0 ,1696604520320
3228348,105.9 ,1696604521033
3228348,100.0 ,1696604521745
3228348,94.4 ,1696604522457
3228348,94.4 ,1696604523170
3228348,100.0 ,1696604523882
3228348,105.9 ,1696604524590
3228348,94.4 ,1696604525307
3228348,100.0 ,1696604526022
3228348,105.9 ,1696604526732
3228348,100.0 ,1696604527445
3228348,94.4 ,1696604528157
3228348,105.9 ,1696604528873
3228348,89.5 ,1696604529588
3228348,5.6 ,1696604530312
3228348,105.9 ,1696604531032
3228348,100.0 ,1696604531751
3228348,105.9 ,1696604532471
3228348,100.0 ,1696604533184
3228348,105.9 ,1696604533894
3228348,100.0 ,1696604534603
3228348,105.9 ,1696604535313
3228348,100.0 ,1696604536024
3228348,100.0 ,1696604536738
3228348,94.4 ,1696604537449
3228348,100.0 ,1696604538161
3228348,105.9 ,1696604538871
3228348,100.0 ,1696604539584
3228348,94.4 ,1696604540297
3228348,94.4 ,1696604541008
3228348,100.0 ,1696604541721
3228348,105.9 ,1696604542432
3228348,100.0 ,1696604543149
3228348,100.0 ,1696604543861
3228348,105.9 ,1696604544568
3228348,94.4 ,1696604545277
3228348,105.9 ,1696604545991
3228348,100.0 ,1696604546701
3228348,100.0 ,1696604547413
3228348,100.0 ,1696604548124
3228348,105.9 ,1696604548833
3228348,100.0 ,1696604549543
3228348,100.0 ,1696604550253
3228348,105.9 ,1696604550964
3228348,105.9 ,1696604551674
3228348,100.0 ,1696604552384
3228348,100.0 ,1696604553096
3228348,100.0 ,1696604553805
3228348,100.0 ,1696604554517
3228348,100.0 ,1696604555226
3228348,100.0 ,1696604555936
3228348,100.0 ,1696604556649
3228348,94.4 ,1696604557357
3228348,100.0 ,1696604558069
3228348,100.0 ,1696604558781
3228348,100.0 ,1696604559490
3228348,105.9 ,1696604560204
3228348,100.0 ,1696604560914
3228348,100.0 ,1696604561625
3228348,100.0 ,1696604562336
3228348,100.0 ,1696604563045
3228348,105.9 ,1696604563755
3228348,100.0 ,1696604564464
3228348,105.9 ,1696604565173
3228348,100.0 ,1696604565887
3228348,100.0 ,1696604566597
3228348,100.0 ,1696604567305
3228348,100.0 ,1696604568013
3228348,100.0 ,1696604568723
3228348,100.0 ,1696604569435
3228348,100.0 ,1696604570143
3228348,100.0 ,1696604570850
3228348,100.0 ,1696604571564
3228348,105.9 ,1696604572273
3228348,100.0 ,1696604572981
3228348,11.8 ,1696604573692
3228348,100.0 ,1696604574407
3228348,94.4 ,1696604575128
3228348,94.4 ,1696604575839
3228348,100.0 ,1696604576553
3228348,94.4 ,1696604577266
3228348,100.0 ,1696604577987
3228348,100.0 ,1696604578709
3228348,100.0 ,1696604579425
3228348,100.0 ,1696604580146
3228348,94.4 ,1696604580866
